Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1583027974603924,1 to 9 Years,B.Com,$58K-$91K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,120501,2022-08-08,Female,Perry Lee,+1-490-928-0595x401,Investment Banker,Financial Analyst,Internships.com,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Financial analysis Data analysis Financial modeling,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Create financial models and projections. Collaborate with clients on investment strategies.",Watsco,"{""Sector"":""Industrials"",""Industry"":""Wholesalers: Diversified"",""City"":""Miami"",""State"":""Florida"",""Zip"":""33133"",""Website"":""www.watsco.com"",""Ticker"":""WSO"",""CEO"":""Albert H. Nahmad""}"
2183861652380982,2 to 8 Years,MBA,$64K-$127K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,50243,2023-02-17,Male,Wanda Gomez,720-519-9057,Chemical Engineer,Process Engineer,FlexJobs,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Process optimization Manufacturing processes Lean Six Sigma methodologies Data analysis Statistical process control Quality management Root cause analysis Collaboration Problem-solving Attention to detail Technical knowledge,Design and optimize chemical processes and production systems. Conduct experiments and analyze data. Ensure safety and environmental compliance.,Raytheon Technologies,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Arlington"",""State"":""Virginia"",""Zip"":""22209"",""Website"":""www.rtx.com"",""Ticker"":""RTX"",""CEO"":""Gregory J. Hayes""}"
75539942509296,0 to 12 Years,MBA,$57K-$90K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,32159,2022-06-04,Female,Michael Williams,7419866766,Structural Engineer,Construction Engineer,FlexJobs,"A Construction Engineer manages construction projects, oversees project planning, budgets, and construction activities, and ensures projects are completed on time and within budget.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Construction management Structural design AutoCAD proficiency Project management Site inspection,"Oversee construction projects, including structural aspects, budgeting, and scheduling. Collaborate with architects and contractors. Ensure compliance with building codes and safety standards.",Go-Ahead Group,"{""Sector"":""Transportation"",""Industry"":""Transportation - Rail"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.go-ahead.com"",""Ticker"":""GOG.L"",""CEO"":""David Brown""}"
158497558032779,0 to 11 Years,MBA,$61K-$115K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,24877,2023-09-05,Female,Andrea Randall,781.842.3839,Dental Hygienist,Periodontal Therapist,Stack Overflow Jobs,A Periodontal Therapist specializes in treating gum diseases and conditions. They perform procedures such as scaling and root planing to improve oral health and prevent tooth loss.,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Periodontal therapy procedures Patient care and communication Dental instrumentation Periodontal disease management Oral health education,Specialize in the treatment of gum diseases and periodontal conditions. Perform deep cleanings and scaling procedures. Monitor and assess periodontal health.,ON Semiconductor,"{""Sector"":""Technology"",""Industry"":""Semiconductors and Other Electronic Components"",""City"":""Scottsdale"",""State"":""Arizona"",""Zip"":""85250"",""Website"":""www.onsemi.com"",""Ticker"":""ON"",""CEO"":""Hassane El-Khoury""}"
2901226692390730,3 to 9 Years,B.Tech,$60K-$82K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,128315,2023-07-23,Female,Patrick Lucero,653.401.4201x50756,Product Manager,Technical Product Manager,Snagajob,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",Tencent Holdings,"{""Sector"":""Technology and Entertainment"",""Industry"":""Technology & Social Media"",""City"":""Shenzhen"",""State"":""Guangdong"",""Zip"":""518000"",""Website"":""https://www.tencent.com/"",""Ticker"":""0700.HK"",""CEO"":""Ma Huateng""}"
2131802782621098,1 to 11 Years,PhD,$59K-$95K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,29453,2022-02-13,Male,Patrick James,+1-576-788-0625x184,Civil Engineer,Structural Engineer,SimplyHired,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",Design and analyze structural components and systems for buildings and infrastructure projects. Ensure structural safety and compliance with codes and standards. Collaborate with architects and contractors.,Citizens Financial Group,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""Providence"",""State"":""Rhose Island"",""Zip"":""2903"",""Website"":""www.citizensbank.com"",""Ticker"":""CFG"",""CEO"":""Bruce W. Van Saun""}"
2018671934645840,1 to 9 Years,BBA,$56K-$109K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,20932,2021-12-06,Both,Lisa Glover,567-959-8416,Network Engineer,Network Administrator,SimplyHired,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)","Manage and maintain computer networks, troubleshoot network issues, and ensure network availability and performance. Implement network security measures and policies. Monitor network traffic and optimize performance.",E.ON SE,"{""Sector"":""Energy"",""Industry"":""Energy - Utilities"",""City"":""Essen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.eon.com"",""Ticker"":""EOAN"",""CEO"":""Johannes Teyssen""}"
3036154945405636,0 to 14 Years,M.Tech,$55K-$106K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,117596,2022-01-31,Male,Marcus Ramos,697-610-1514x4105,Sales Representative,Inside Sales Representative,SimplyHired,"Inside Sales Representatives are responsible for selling products or services to customers over the phone or through online channels. They engage with leads, answer customer inquiries, and use persuasive communication to close sales and meet revenue targets.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building","Identify and qualify sales leads, conduct sales presentations, and close deals through phone and email. Maintain accurate sales records and reports. Provide excellent customer service throughout the sales process.",Tata Power,"{""Sector"":""Utilities"",""Industry"":""Utilities"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 001"",""Website"":""www.tatapower.com"",""Ticker"":""TATAPOWER"",""CEO"":""Praveer Sinha""}"
1814957341342442,3 to 14 Years,BBA,$64K-$127K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,83345,2022-04-26,Both,John Wright,235.602.3650x57855,Customer Support Specialist,Customer Success Manager,Snagajob,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Comcast,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.comcastcorporation.com"",""Ticker"":""CMCSA"",""CEO"":""Brian L. Roberts""}"
1260230623936343,0 to 10 Years,M.Tech,$58K-$117K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,50025,2022-02-03,Male,Thomas White,001-715-952-8735x28380,Network Engineer,Wireless Network Engineer,Internships.com,"Wireless Network Engineers design, implement, and maintain wireless network solutions. They optimize wireless connectivity, troubleshoot issues, and ensure reliable and secure wireless communications.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Wireless network design and architecture Wi-Fi standards and protocols RF (Radio Frequency) planning and optimization Wireless security protocols Troubleshooting wireless network issues,"Design, configure, and optimize wireless networks, ensuring reliable and secure wireless connectivity. Troubleshoot wireless network issues. Plan and implement wireless network upgrades.",Constellation Brands,"{""Sector"":""Beverage"",""Industry"":""Beverages"",""City"":""Victor"",""State"":""New York"",""Zip"":""14564"",""Website"":""www.cbrands.com"",""Ticker"":""STZ"",""CEO"":""Bill Newlands""}"
646692404834302,4 to 13 Years,BA,$55K-$109K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,63489,2022-05-22,Female,Ryan Perez,+1-235-966-8172x93425,HR Coordinator,Benefits Coordinator,Jobs2Careers,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Employee benefits administration Benefits compliance HRIS Benefits communication,"Administer employee benefits programs, respond to benefits inquiries, and process benefit changes. Collaborate with benefits providers and brokers. Educate employees on available benefits.",CommScope Holding,"{""Sector"":""Telecommunications"",""Industry"":""Network and Other Communications Equipment"",""City"":""Hickory"",""State"":""North Carolina"",""Zip"":""28602"",""Website"":""www.commscope.com"",""Ticker"":""COMM"",""CEO"":""Charles L. Treadway""}"
